thanh giằng,tie rods,
đứng giá,stand price,
ầm ầm,roaring,
điện trở suất,resistivity,
chắp vá,patch up,
đình chỉ,suspended,
bẻo lẻo,slander,
đen huyền,pure black,
giai cấp công nhân,working class,
đánh đai,belt,
đầy hơi,flatulence,
tuần tự nhi tiến,progressive child,
tự kiểm tra,self check,
đàn xếp,accordion,
đánh bạc,gamble,
phân trang,paging,
giáo dục phổ thông,general education,
công tố viên,Prosecutors,
cổ tức,dividend,
khảo nghiệm,test,
răn đe,deterrence,
chòm sao,Constellation,
ngược chiều,opposite direction,
máy rút tiền,ATM,
lê chân,dragging feet,
xuống đường,down the street,
cóc cách,way toads,
xệ,saggy,
thăm hỏi,visit,
tarô,taro,
ngoại tộc,aliens,
vỡ mộng,disillusionment,
chất liệu,material,
địa tầng học,stratigraphy,
thoả thuận,the deal,
độc chất học,toxicology,
báo gấm,clouded leopard,
trụ sinh,antibiotics,
sao Thiên Vương,Uranus,isSuper
biên độ,amplitude,
chảy máu,bleed,
ông trùm,boss,
bản mệnh,destiny,
mất trí nhớ,lost memory,
tái nhợt,pale,
cứng cổ,stiff neck,
hão huyền,illusory,
xác minh,Verification,
teo cơ,amyotrophic lateral sclerosis,
chết chóc,dead,
chạc,fork,
đẻ trứng,lay egg,
phối khí,air lung,
giao ban,briefings,
ngoại vi,Peripheral,
xu phụ,extra coin,
tháp chuông,Bell tower,
pháo sáng,flares,
dẹp yên,calm down,
tế bào lympho,lymphocytes,
hèn kém,cowardly,
khoa học kinh tế,economic science,
phân giới,demarcation,
cơ hoành,diaphragm,
giăm bông,ham,
trong lành,fresh,
ăn phàm,gobble,
bé con,baby,
đây đó,here and there,
hoa đèn,flower lights,
hậu duệ,descendants,
mài mòn,Abrasion,
tháp tùng,accompany,
thương mại điện tử,ecommerce,
ngữ văn học,literary language,
đâm chồi,sprout,
con đĩ,slut,
cuộc sống,life,
xe,car,
xác lập,established,
an tịnh,peace,
kết dính,Glue,
độc tính,toxicity,
công tắc,switch,
tàu mặt nước,surface ship,
bên ngoại,maternal,
động mạch,artery,
trung thất,mediastinum,
vô tri,senseless,
đầu ruồi,fly head,
yên nghỉ,rest in peace,
cướp đoạt,rape,
bỏ qua,skip,
xà phòng,soap,
dối dá,lie,
điệu,tune,
chấm phẩy,semicolon,
áp thấp,low pressure,
bao phấn,anthers,
quý báu,valuable,
lăng kính quang học,optical prism,
hít hà,breathe,
đoài,doi,
chất gây ô nhiễm,matter make pollution,
bùn lầy,mud,
hoa viên,flower garden,
đồng loại,fellow,
đường mật,honey,
chỉ lệnh,order,
vật phẩm,items,
hình thái học,morphology,
nhen nhóm,rekindle,
nhựa thông,resin,
phì đại,hypertrophy,
đánh dấu,tick,
bạch cầu trung tính,neutrophil,
cất dọn,clean up,
chủ nghĩa vị tha,altruist,
phông chữ,font,
cồn cào,rattles,
đồ án,project,
biến thành,transform,
thanh điệu,tone,
Ân xá,Pardon,isSuper
người quản lý,manager,
vi mô,micro,
ký gửi,deposit,
cưỡng ép,Forced,
số lẻ,odd,
sóng dài,long wave,
nhục thể,flesh,
bão táp,storm,
ve áo,lapel,
selen,selenium,
biến tính,denaturation,
xe hàng,cart,
máy in laze,laser printer,
đòi hỏi,require,
chờ mong,waiting,
quần thể sinh vật,populations of organisms,
tột bực,consummate,
si mê,delusion,
ưa thích,like,
từ đồng âm,homophones,
cách mạng công nghiệp,Industrial Revolution,
giclơ,gcle,
mặt nạ phòng độc,gas mask,
sang sửa,repair,
quản trị viên,administrators,
đại đội trưởng,company captain,
địa nhiệt,Geothermal,
thủy tặc,pirates,
xung đột vũ trang,armed conflict,
bản ghi âm,record,
máy nước,water pumping machine,
đồ biểu,chart,
bận việc,busy,
vát,bevel,
kỹ tính,meticulous,
bảng lảng,evasive board,
chính trực,integrity,
đánh cắp,steal,
ý đồ,scheme,
trung học phổ thông,high school,
ăn da,caustic,
cá tầm,sturgeon,
câu cú,owl,
súng phóng lựu,grenade launcher,
cò cử,stork,
kịch ngắn,short drama,
đạn pháo,bullet,
bắt ép,force,
atmôtphe,atmotphe,
đối xứng,symmetry,
mất ngôn ngữ,language loss,
thị trường tài chính,financial market,
chủ ngữ,subject,
ước lệ,estimate,
thứ Năm,Thursday,isSuper
Đồng,Copper,isSuper
suỵt,whist,
xe chiến đấu bộ binh,infantry fighting vehicle,
ánh xạ,mapping,
biểu cảm,emotion,
ngất ngây,swoon,
y học thể thao,sports medicine,
tên riêng,first name,
giữ chân,retention,
dẫn truyền,transmission,
vừa ý,agreeable,
đơn trị,monotherapy,
tập thể dục,do exercise,
vặn vẹo,squirm,
xác thịt,flesh,
tứ đại,the four greats,
cụt lủn,short,
vô kỷ luật,undisciplined,
cừ,poles,
hình cầu,globular,
bạch hầu,diphtheria,
ủy nhiệm,delegate,
đá dăm,macadam,
sông Ấn,Indus river,isSuper
hoàn lại,return,
xỉ vả,reproached,
đường nước,water way,
con lắc,pendulum,
loại suy,analogy,
quỹ đạo thiên thể,celestial orbit,
dàn bài,outline,
trầm tư,contemplation,
cỏ mần trầu,betel nut grass,
điên khùng,crazy,
minh thị,Minh Thi,
giết chóc,kill,
vật cản,barrier,
đến nơi,arrive,
bỉ ổi,blasphemy,
Đạo Lão,The old religion,isSuper
máy lọc,Refinery,
Đi bộ,Walk,isSuper
bánh thánh,host,
phủ đệ,government,
hợp tử,zygote,
hoa cẩm chướng,Carnation,
lời giải,The answer,
thước tỷ lệ,scale,
sao Hải Vương,Neptune,isSuper
tên thương mại,tradenames,
đèn đuốc,torch light,
chính trị gia,Politicians,
chế tạo máy,manufacturing,
định đề,postulate,
bất ý,unintentionally,
đĩa bay,UFOs,
con mụ,motherfucker,
khỏe khoắn,healthy,
bình phẩm,comment,
hocmon,hormones,
đầu thú,surrender,
áo cà sa,robes,
xà nhà,rafters,
vân tay,Fingerprint,
hạ sĩ,commissioned,
cực độ,maximize,
điều động,maneuver,
võ trang,armed,
đào luyện,Training,
đau khớp,athritis,
bẩn thỉu,dirty,
hoàn bị,perfect,
huyết khối,thrombosis,
đê,dike,
bánh tét,Banh tet,
đảo lộn,Reverse,
bảo hành,guarantee,
nhịn ăn,fast,
đàn em,juniors,
tiếng Anh,English,isSuper
thánh chúa,Holy god,
tiết trinh,chastity,
yêu quái,demon,
pianô,piano,
Áo mưa,Raincoat,isSuper
mong muốn,desire,
giữ lại,keep,
chi phí cố định,Fixed costs,
dòng giống,race,
bột xương,bone meal,
bông vải,cotton fabric,
Âm hộ,Vulva,isSuper
uốn éo,wriggle,
đảm nhiệm,responsible,
đường băng,runway,
tai giữa,middle ear,
luật hiến pháp,constitutional law,
địa điểm kinh doanh,business location,
hạn định,limit,
gà trống nuôi con,rooster raising chicks,
vỏ ốc,conch,
hệ thống điện,power system,
cỗ bàn,table,
mật độ quang học,optical density,
công trình xây dựng,construction,
chị em,sisters,
phụ tải,load,
cảm nắng,sunstroke,
cổ tay,wrist,
nhiệt phân,pyrolysis,
cây trồng,Crops,
xuất bản phẩm,publication,
điền sản,real estate,
pm,pm,
truyện tranh,comic,
lăng mộ,tomb,
vụng về,clumsy,
đồng thau,brass,
độ trễ,delay,
châu ngọc,rubies,
địa chủ,landlord,
nhục đậu khấu,nutmeg,
kỳ lạ,strange,
vấp váp,stumble,
cầm tay,Hand,
địch,enemy,
dẫn xuất,derivation,
ma-nơ-canh,mannequin,
thuỷ lực học,hydraulics,
cho thuê,lease,
dôi,redundant,
vui vẻ,happy,
biển sâu,deep ocean,
cá đối,mullet,
cụm từ,phrase,
ẩy,eh?,
thặng dư của người sản xuất,producer surplus,
dịu hiền,gentle,
bửu bối,Buu Boi,
vả chăng,moreover,
lán trại,camp,
mưu toan,plot,
xuyên suốt,throughout,
ngược dòng,upstream,
cấp bằng,license,
vũng tàu,Vung Tau,
chảy máu cam,epistaxis,
đồng đều,evenly,
máy làm lạnh,chiller,
diêm dúa,flash,
hoá đá,petrified,
dăm ba,couple,
cửa mái,door,
tuyên bố chung,joint statement,
đong đưa,swinging,
thiết chế xã hội,social institutions,
hách dịch,bossy,
hậu đậu,Clumsy,
khủng long,dinosaur,
bà mụ,midwife,
ban sơ,primordial,
nhập kho,warehouse,
đồng mưu,abet,
Ứng suất,Stress,isSuper
bình tâm,calm,
một tí,a little,
địa danh,Sites,
sông nước,River,
dược lý,pharmacological,
nội mạc tử cung,endometrium,
bãi bồi,mudflats,
chuyển sang,switch to,
kiên cường,resilience,
suy tính,thinking,
đơn vị thiên văn,astronomical unit,
vô tổ chức,disorganized,
xâm lăng,invade,
toán học rời rạc,discrete math,
ầm ừ,um,
bơm tiêm,syringe,
tuyến mồ hôi,sweat gland,
công trạng,merits,
hiệp định thương mại,Trade Agreements,
tiền lệ pháp,legal precedent,
người trung gian,intermediary,
cột buồm,mast,
ẩn nấp,hide,
ác liệt,fierce,
đất đen,black earth,
đạo lý,dogma,
rán sành ra mỡ,fried crock to fat,
bán chạy,selling,
ơn huệ,grace,
tơrơt,tratt,
có hạn,limited,
xấu tính,mean,
ùn tắc,congestion,
cha truyền con nối,hereditary,
balê,ballet,
cùng đường,same path,
hết hơi,breathless,
chọc tiết,tease,
chủ nghĩa xã hội dân chủ,democratic socialism,
hoan nghênh,welcome,
ngoại thất,exterior,
đường khâu,stitches,
vỏ bào,shavings,
chính sách xã hội,social policies,
chấn lưu,ballast,
đau ốm,sick,
ngày Tết,Tet day,isSuper
độc đắc,Exclusive,
cộng sản chủ nghĩa,communism,
chịu đựng,suffer,
ẩm ướt,wet,
dung sai,tolerance,
đầu xuôi đuôi lọt,early fall swept tail,
cơ học,mechanics,
nữ sinh viên,damsel,
đầu sỏ,oligarchs,
tiền đúc,mint,
bọ rùa,ladybug,
đỏ hoe,Red,
khuông nhạc,staves,
phế tích,ruin,
chất độn,fillers,
nước kết tinh,water of crystallization,
phóng đại,exaggeration,
nói chung,Generally speaking,
báo giới,media,
chiếu bóng,cinema,
cây lâu năm,old tree,
buông thả,let loose,
xèng,slots,
đối phương,enemy,
đường phèn,Sugars,
thuốc an thần,sedative,
thiếu máu cục bộ,Ischemic,
phụ kiện,accessory,
tuyến yên,Pituitary,
bóng râm,Shade,
cửa van,valve,
chọc giận,provoke,
dấu tích,Mark,
vinh hiển,glory,
châu Âu,Europe,isSuper
đá quý,gemstone,
đinh hương,clove,
chứng minh nhân dân,identity card,
bai,bye,
hộp tiền,money box,
tầng sinh môn,perineal,
máy thu hình,TVS,
viễn vọng,outlook,
dư ảnh,afterimage,
nại,complaint,
góc đứng,vertical angle,
mao lương,ranunculus,
hoá sinh,biochemistry,
định suất,rate,
bùa chú,charms,
chiến tích,trophy,
bình quyền,equal rights,
bình cầu,flask,
thuốc súng,gunpowder,
trại tạm giam,detention,
văng vẳng,echo,
con nít,kid,
thanh tường,wall bar,
đỉa,leech,
bạo dạn,audacity,
lập lịch,schedule,
mắt lác,squint eye,
giun móc,hookworms,
văn,literature,
đốc,governor,
đụng chạm,touch,
lựu pháo,howitzer,
điểm tương đương,equivalence point,
tiếng địa phương,native language,
điên rồ,foolhardy,
bợ đỡ,helper,
quặc,weird,
áp chảo,sauté,
nhược thị,amblyopia,
yếu ớt,weak,
sunfua,sulfide,
bạc đầu,silver head,
cờ vua,chess,
mặt dạn mày dày,thick face,
thuế nhập khẩu,Import Tax,
cuội kết,end,
đặt giá,bid,
vạch mặt,unmasked,
dốt nát,stupid,
vẩn,still,
dẫn đầu,leader,
màng tế bào,membrane,
góc quay,rotation,
huyết sắc tố,hemoglobin,
chóp,top,
cổ chân,ankle,
biến loạn,chaos,
tiếp sóng,relay,
gian manh,Shifty,
tã lót,diaper,
chôn cất,burial,
Ông,Grandfather,isSuper
sư tử Hà đông,Lion,isSuper
bài giải,solutions,
vẩy,flakes,
địa vực,area,
định thức,determinant,
súng tự động,automatic,
rình rập,stalking,
loạn dưỡng,dystrophy,
uỷ quyền,authorization,
người đứng đầu chính phủ,head of government,
vấu,lugs,
dẫn dắt,lead,
hành chính,administrative,
dáng vẻ,appearance,
trường dạy nghề,skills School,
đấu thủ,fighter,
cư ngụ,Live,
xa vời,distant,
giáo dục đại học,University education,
tiền điện tử,electronic money,
ra hồn,come out,
bồi tế,compensation,
hảo hạng,scrumptious,
đại đội,company,
độc địa,malicious,
bàn toán,abacus,
rối rắm,confused,
đoàn chủ tịch,Presidium,
bội thực,indigestion,
ngọng nghịu,stupid,
trả nợ,pay,
ruột để ngoài da,intestines outside the skin,
lành tính,benign,
luật dân sự,civil law,
bắt cá,catch fish,
tắc thở,die,
bè lũ,cliques,
thứ Bảy,Saturday,isSuper
công tước,Duke,
bão hoà,saturated,
lớp lót,lining,
co rúm,crouch,
vô tuyến,television,
đằng ấy,over there,
tên lửa đẩy,Rocket propulsion,
bản âm,negatives,
sinh trắc học,biometrics,
người tình,lover,
quyền ưu tiên,priority,
cấp phối,gradation,
tiêm chủng,vaccination,
Đá phấn,Chalk,isSuper
hóa hơi,vaporize,
tiếng Hán,Chinese,isSuper
điếm,prostitute,
dẽ dàng,easy,
binh nhất,Most soldiers,
gen,gene,
sân thượng,rooftop,
dấu cách,space,
bơ thờ,worship,
xì xụp,slurp,
truyện cổ tích,fairy tales,
công trường,site,
tiểu thư,lady,
buổi sớm,morning,
đài phát thanh,radio station,
béo phị,fat,
bỏ mặc,neglect,
bắt điện,electrify,
chủ đạo,mainstream,
giả nhân giả nghĩa,jesuitic,
thuyết thần kinh,neuroticism,
thông tin liên lạc,communications,
phương ngữ,dialect,
chạo rạo,snooping,
anten,antennas,
tiền gửi,deposits,
ký túc xá,dormitory,
kiến tạo,assist,
hầm hố,pitiful,
v,v,
soát xét,ransack,
thiết bị đầu cuối,terminal,
Đuôi,Tail,isSuper
lửa đạn,bullet fire,
bán phá giá,Dumping,
ghita,guitar,
người bán đấu giá,auctioneer,
thiên chức,divine function,
lý lẽ,arguments,
cách tử nhiễu xạ,diffraction grating,
chó săn,hound,
điển hình,particular,
cá rô,perch,
chủ nghĩa cơ hội,opportunism,
cất lén,stowed away,
gì thì gì,What's up?,
cấp tốc,speed,
lạc chỗ,Lost,
mangan,manga,
màng lọc,membrane,
hoài bão,ambition,
cải lương,cairojess,
hệ tiết niệu,urinary system,
mẫn cảm,sensitive,
bộ luật dân sự,social legal,
xì dầu,soy sauce,
quan tòa,magistrate,
con trỏ,pointer,
tẻ nhạt,tedious,
yên tĩnh,quiet,
phụ đính,attachments,
biện giải,apologetic,
hóa học hữu cơ,organic chemistry,
bố láo,lying father,
vạm vỡ,big body,
chính danh,legitimacy,
tuyến nội tiết,endocrine,
rung giật nhãn cầu,nystagmus,
hiệu ứng quang điện,photoelectric effect,
vận hạn,destiny,
cộng đồng,community,
ăn xin,homeless,
chế độ đa thê,polygamy,
lỡ lầm,mistake,
chạy vát,ply,
đánh đập,beat,
ức hiếp,bully,
nước mặn,salt water,
cao sang,topping,
dắt dẫn,lead,
photphat,phosphate,
đối lưu,convection,
chất lỏng,liquid,
lãi suất chiết khấu,discount rate,
đập tan,smash,
Đạn pháo,Bullet,isSuper
đi ra,go out,
chư,yet,
mặt đối mặt,face to face,
vô tri vô giác,Inanimate,
bệnh dịch,Disease,
thỏ rừng,hare,
xúp,soup,
công suất điện,power capacity,
rạp chiếu bóng,cinema,
thuốc gây mê,anesthetics,
thợ săn,Hunter,
chút xíu,a little,
tốn phí,costs,
chỉnh huấn,correction,
truyền hình vệ tinh,Satellite,
khắc chế,counter,
bệnh tâm thần,mental illness,
neon,neon,
chạy tiền,run money,
đáng trách,blameworthy,
âm bản,negative,
sum suê,luxuriant,
chày cối,mortar and pestle,
ung thư học,oncology,
định tinh,fixed crystal,
bầu dục,Oval,
không may,Unfortunately,
a ha,haha,
thả trôi,float,
tiền công,wage,
tương tác,interact,
biểu bì,cuticle,
panh,pins,
diêm tiêu,salt pepper,
tàu điện ngầm,subway,
en,en,
bao gói,packaging,
chăm lo,take care,
ăn bẩn,eat dirty,
đèn lồng,lantern,
hàng không vũ trụ,aerospace,
bánh quy,cookies,
điều chỉnh,adjust,
bậc nhất,superlative,
công nghệ thông tin,information technology,
đòn gánh,yoke,
từ đồng nghĩa,synonym,
xói mòn,erode,
máy thở,Breathing Machine,
hình cung,arc,
mái hắt,louvers,
bút lông,markers,
bóng lộn,shine,
tài sản lưu động,liquid assets,
chương trình con,person program,
nội tiết tố,Hormonal,
quá trời,so many,
hò hét,shout,
điều khiển,control,
phân chim,bird droppings,
đồng ruộng,field,
bình thời,peacetime,
tài sản hữu hình,tangible assets,
đạo cụ,tools,
công thức máu,CBC,
viên mãn,fullness,
dĩ,fork,
thái úy,lieutenant,
chờ đợi,wait,
vồ,maul,
dự thính,audit,
định kỳ,periodic,
thư tín dụng,letter of credit,
bơi lội,swimming,
dung dịch đương lượng,equivalent solution,
vòi rồng,tornado,
buông xuôi,give up,
con đẻ,biological child,
văn hoá,culture,
cáp điện,elactric cable,
máy bay khu trục,destroyer aircraft,
cài đặt,setting,
công vụ,equitment,
đê chắn sóng,jetty,
chỉnh hợp,permutation,
tia hồng ngoại,infrared rays,
vô gia cư,homeless,
đội ơn,thank you,
thụ tinh nhân tạo,artificial insemination,
tuân thủ pháp luật,obey the law,
thượng hảo hạng,extra,
đạo đức học,ethics,
nữ thần,goddess,
đối trọng,Decorative,
vội vàng,hurry,
phân hạng,classification,
xô xát,scuffle,
xe kéo,rickshaw,
đáy chậu,perineum,
sở chỉ huy,headquarters,
cỡ chữ,font size,
hòa âm,chord,
vi trùng,virus,
sông băng,ice River,
cổ đại,ancient,
nghiện ma tuý,drug addiction,
có hậu,happy,
liệt tứ chi,quadriplegia,
lưỡi dao cạo,razor blade,
propan,propane,
doanh số,sales,
Đồng bằng,Delta,isSuper
một cửa,one door,
bỏng,burn,
khu phi quân sự,demilitarized zone,
tiếng Pháp,French,isSuper
bội nhiễm,superinfection,
kêu rêu,grizzle,
luật quân sự,military law,
đầu bò,cow head,
mùa hè,summer,
đảo san hô,Atoll,
nháy mắt,blink,
tạp dề,apron,
biên phòng,border,
tham ăn,greedily,
ba lan,Poland,
mặt cắt,section,
bài trí,arrange,
phổ quát,Universal,
chuyên luận,treatise,
mẫu đúc,molded sample,
sức sản xuất,productivity,
bột giấy,pulp,
đỏ lửa,red fire,
điện áp,voltage,
đường phân giác,bisectrix,
lặp,repeat,
ma lanh,cunning,
biên soạn,compilation,
giao phối,mating,
bút danh,pseudonym,
đầm đìa,run,
đơn độc,single,
cộng sinh,Symbiotic,
la rầy,chide,
nước mẹ,mother country,
bảng lương,payroll,
bê bết,dirty,
đặng,Deng,
cơ chế,mechanism,
chuyên biệt,specialized,
chỉ điểm,point only,
đánh lộn,fight,
xắc,dice,
thời tiết xấu,bad weather,
cách điện,insulation,
vốn cố định,fixed capital,
ba vòng,Tricyclic,
dung lượng,Capacity,
địa lí học,geography,
cầu cống,bridges,
pipet,pipette,
đồng bằng,Delta,
thuế thu nhập,Income Tax,
in lưới,screen printing,
chất tẩy rửa,Detergents,
buông trôi,let go,
bận rộn,busy,
xúc tu,tentacles,
hạn độ,bound,
chủ nghĩa biểu hiện,expressionism,
tuyển chọn,selective,
đặc công,special agent,
kết đôi,become a couple,
đối chọi,confrontation,
đặc kịt,special,
tính mệnh,destiny,
hình trang trí,decorated shape,
âm giai,gamut,
bốc hàng,loading,
xuẩn,stupid,
nhân giống,Breeding,
máy tính bỏ túi,calculator,
phân tích cú pháp,parsing,
ham thích,desire,
tàu hoả,train,
bé bỏng,little,
bèo tấm,duckweed,
đội hộ tống,escort team,
biến đổi,change,
bỏ không,vacant,
đối xử,behave,
bàng quang,bladder,
chông chênh,precarious,
án tù,prison sentence,
cưới xin,wedding,
máy hút bụi,vacuum cleaner,
úy,lieutenant,
chính tả,Spell,
trọng lượng riêng,specific gravity,
địa chất học,geology,
tiêm tĩnh mạch,intravenous injection,
vui đùa,have fun,
cờ đỏ,red flag,
phân hữu cơ,organic fertilizer,
Ý tưởng,Idea,isSuper
chuyển đạt,convey,
đấm đá,punching and kicking,
chi lưu,tributary,
nhạc điện tử,Electronic music,
đánh hỏng,plow,
an thần,sedative,
lưu đồ,flowchart,
ẩn ngữ,slang,
đặc vụ,agent,
bò tót,Gaur,
dâm dục,lewd,
bề dày,thickness,
aluminat,aluminate,
thư điện tử,email,
phiền lụy,upset,
vô tâm,carefree,
cẩn trọng,Careful,
hoa sen,lotus flower,
chúc phúc,Congrats,
mưa tuyết,sleet,
lột tả,describe,
vỏ não,cortical,
xắc cốt,dice,
cành thoa,daffodils,
bàn viết,writing desk,
chiều tà,gloaming,
điềm nhiên,calm,
chữ hình nêm,cuneiform,
xương chậu,Pelvis,
đen đủi,unlucky,
hoàn nguyên,revert,
hình thức,form,
ưu thế,dominance,
hai mươi,twenty,
chân voi,elephant feet,
chuyển di,move,
vinh,honor,
cầy,civet,
chạ,run,
ưu đãi thuế,tax incentives,
chột,mouse,
gần gặn,close,
ký tên,sign,
ti thể,mitochondria,
tiêu chuẩn hoá,standardization,
bổ túc,complementary,
đường cung,supply curve,
chia rẽ,divide,
bất mãn,dissatisfied,
agumen,agumen,
đứng đầu,top,
bồ đề,Bodhi,
vận số,fate,
áo len,sweater,
tội phạm hóa,criminalize,
xui xẻo,unlucky,
khách du lịch,tourists,
kể cả,including,
văn xuôi,prose,
chật chội,cramped,
axit abietic,abietic acid,
tối thượng,supreme,
cấu xé,tear structure,
halit,halit,
hình trụ,cylinder,
Đường ray,Track,isSuper
mật hoa,floral honey,
kính mắt,glasses,
cộp cộp,cop cop,
chủ nghĩa khổ hạnh,asceticism,
tông phái,sect,
đường hàng không,airline,
nựng nịu,dandle,
cấp bậc,rank,
thanh thiếu niên,Teenager,
nói bóng gió,insinuate,
ấp úng,falteringly,
đồng hồ,clock,
khoả thân,naked,
phân tử gam,gram molecule,
điều tra viên,investigator,
đổ vỡ,break,
địa phận,territory,
liên tỉnh,Inter-municipal,
bắt chợt,suddenly,
mê đắm,infatuation,
vành móng ngựa,horseshoe,
cảm tạ,special thanks,
thứ hạng,places,
giai cấp tư sản,Bourgeoisie,
li dị,divorce,
ăn mòn,corrosive,
bất thành văn,Unwritten,
chế độ độc tài,the dictatorship,
kính sợ,fear,
chính thức,official,
hải ly,Beaver,
mặc định,default,
bánh phồng tôm,shrimp puff pastry,
tính trạng,trait,
đứa ở,child in,
ô cửa,doorway,
chất bảo quản,preservative,
vận mệnh,destiny,
vô ước,incommensurability,
gan ruột,guts,
trục khuỷu,crankshaft,
xòe,spread,
hình sự hóa,criminalization,
điều khiển từ xa,remote control,
bầu không khí,atmosphere,
điều hòa,air conditioning,
đàn tranh,Zither,
dũng khí,Brave,
uốn ván,Tetanus,
khí thũng phổi,pulmonary emphysema,
thông tín viên,correspondent,
dây thép gai,barbed wire,
thèo lẻo,whisper,
bản vẽ,blueprint,
độc đáo,unique,
máng xối,gutter,
gu,Style,
giải phẫu học,anatomy,
bazơ,base,
via,via,
phương Tây,The West,isSuper
giun sán,helminths,
địch thủ,Enemy,
quần thể,population,
thờ cúng tổ tiên,ancestor worship,
Đầu phiếu,Vote,isSuper
cao trào,climax,
diều sáo,flute kite,
chủ nghĩa thực dụng,utilitarianism,
bệnh cúm,flu,
điện khí,electrification,
giá vẽ,easel,
máy sấy,dryer,
cô độc,solitary,
thẻ ngân hàng,Bank card,
san hô đỏ,Red coral,
cảm tính,feeling,
đăm chiêu,wistful,
phim ngắn,short film,
nghề tự do,Freelance,
báo chí màu vàng,yellow press,
chó biển,seals,
bệnh lao,tuberculosis,
ngắn hạn,Short-term,
chung sức,together,
mới sinh,Newborn,
chuyển hoá,transformation,
liên lụy,implicated,
etanol,ethanol,
theo gót,follow the heels,
vật lộn,wrestle,
hình hộp,box shape,
đa thần,polytheism,
hàng phục,clothes,
học việc,Apprentice,
phong tục học,ethology,
thứ mười một,eleventh,
đường dây nóng,hotline,
đạo văn,Plagiarism,
từ mượn,Borrowed,
Đá lửa,Flint,isSuper
bazan,basalt,
buồn nôn,nausea,
giảm phân,meiosis,
toà án,court,
tiền chế,prefabricated,
mổ lấy thai,cesarean section,
Đại úy,Captain,isSuper
rừng rậm,Forest,
văn tuyển,anthology,
đẹp ý,nice,
hứng khởi,excited,
giả tạo,fake,
du thủ du thực,real adventurer,
mờ nhạt,faint,
bàng bạc,silver,
cà nhom,tomato,
thuỷ văn học,hydrology,
kíp nổ,detonators,
trưởng tàu,ship leader,
địa bàn,locality,
chói lòa,dazzling,
sở vọng,aspiration,
chun,chun,
di truyền học,genetics,
hẹp bụng,narrow abdomen,
súng đạn,firearms,
hình vuông,square,
động sản,movables,
cây cối xay,mallow,
mạng máy tính,Internet,
xung động,impulse,
thanh mảnh,Slender,
đỡ đẻ,deliver,
năng lượng hạt nhân,nuclear energy,
ủ chua,silage,
không gian tôpô,topological space,
roi ngựa,whip,
ban chiều,afternoon,
vốn tự có,equity capital,
một ít,a little,
cầm trịch,take charge,
bổ cứu,rescue,
chống đối,against,
đảng chính trị,political parties,
phóng hỏa,set fire,
xanh tươi,green,
bộ răng,teeth,
lời lẽ,words,
dập dờn,wavering,
cá voi,whale,
bừng bừng,blazing,
hoàn lương,repents,
suy tư,reflections,
ma thuật đen,black magic,
trần bay,ceiling flying,
cây dái ngựa,mahogany tree,
nhà chung cư,apartment,
lục giác,hexagon,
thấu hiểu,understanding,
linh dương,Antelope,
vừa qua,past,
làm đất,tillage,
chữ Hán,kanji,isSuper
nông lâm kết hợp,agroforestry,
ban trưa,noonday,
tổ chức kinh tế,economic organizations,
sụt giá,depreciation,
chủ nghĩa tự nhiên,naturalism,
giáo khu,diocese,
ghi nhận,record,
cá chình,lamprey,
nhiễm khuẩn,infection,
hiện kim,cash,
crush,crush,
ro ro,risk,
nhà thầu,contractors,
di truyền tế bào,cellular genetics,
hàm mũ,logarithmically,
Đũa,Chopsticks,isSuper
định lượng,quantitative,
phản ứng nhiệt hạch,fusion reaction,
tiềm ẩn,latent,
thức ăn chăn nuôi,animal feed,
xoong,pan,
phổ,spectrum,
đậu Hà Lan,peas,isSuper
Độc lập,Independence,isSuper
loa kèn,Bell,
dàn hợp xướng,choir,
bánh quế,waffles,
hậu sinh,postpartum,
li,li,
tham mưu trưởng,chief of staff,
bộn bề,chaos,
vọng lâu,gazebo,
bộ chuyển mạch,Switches,
đầu vào,input,
chủ nghĩa xã hội,socialism,
mụn mủ,pustules,
dự báo,forecast,
nhà binh,military house,
đấu thầu,Bidding,
xướng âm,Vocal,
vỡ tiếng,broken sound,
bán dâm,prostitution,
điếc,deaf,
vũ lực,violence,
hạt nhân,Nuclear,
bội thu,Bumper,
đồng hành,companion,
siêu thị,supermarket,
tự cao tự đại,egotistic,
bô bô,potty,
vây cá,oar,
tiểu cầu,Platelet,
độ mạnh,strength,
ống nối,connecting pipe,
quyền con người,human rights,
nhũ danh,nee,
huấn từ,teaching,
hai cánh,two wings,
clorua,chloride,
Đội trưởng,Captain,isSuper
mạnh tay,strong hand,
halogenua,halide,
bóng bầu dục,Rugby,
đói rách,punk,
hành tinh,planet,
ngâm tẩm,impregnated,
cửa hiệu,shop,
tiêu phí,expenses,
châu Phi,Africa,isSuper
sân trong,courtyard,
bắt lửa,catch fire,
niken,nickel,
phân bổ,allotment,
khởi kiện,Sue,
chim cút,quail,
nội soi,Endoscopic,
đầu hồi,gable,
cứu vãn,rescue,
bản khắc gỗ,woodblock prints,
vô tội vạ,innocent,
bí đỏ,Red pumpkin,
choái,wow,
nhà chức trách,the authorities,
đánh chết,kill,
morely,morely,
bộ nhớ đệm,caching,
di cốt,remains,
hết lời,No words,
dệt kim,knitting,
trường trung học phổ thông,high school,
tam phân,threefold,
đồi tệ,bad hill,
ước ao,wish,
ôm hôn,embrace,
vừa vặn,fit,
quần soóc,shorts,
yến mạch,Oat,
